taxonID,locality,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source,occurrenceRemarks
alien_species_cyprus:taxon:9ba83009e132c7c70c05d8eb916e9821,Cyprus,CY,present,introduced,,unaided,2005/2022,"Zenetos A, Konstantinou F, Konstantinou G (2009) Towards homogenization of the Levantine alien biota: Additions to the alien molluscan fauna along the Cypriot coast. Marine Biodiversity Records 2: e156. https://doi.org/10.1017/S1755267209990832Katsanevakis S, Tsiamis K, Ioannou G, Michailidis N, Zenetos A (2009) Inventory of alien marine species of Cyprus (2009). Mediterranean Marine Science 10(2): 109-134. https://doi.org/10.12681/mms.113Zenetos A, Delongueville C, Scaillet R (2024) An Overlooked Group of Citizen Scientists in Non-Indigenous Species (NIS) Information: Shell Collectors and Their Contribution to Molluscan NIS Xenodiversity. Diversity 16: 299. https://doi.org/10.3390/d16050299",Date of last observation based on iNaturalist observation: https://www.inaturalist.org/observations/144740517
alien_species_cyprus:taxon:9ba83009e132c7c70c05d8eb916e9821,Cyprus,CY,present,introduced,,otherTransport,2005/2022,"Zenetos A, Konstantinou F, Konstantinou G (2009) Towards homogenization of the Levantine alien biota: Additions to the alien molluscan fauna along the Cypriot coast. Marine Biodiversity Records 2: e156. https://doi.org/10.1017/S1755267209990832Katsanevakis S, Tsiamis K, Ioannou G, Michailidis N, Zenetos A (2009) Inventory of alien marine species of Cyprus (2009). Mediterranean Marine Science 10(2): 109-134. https://doi.org/10.12681/mms.113Zenetos A, Delongueville C, Scaillet R (2024) An Overlooked Group of Citizen Scientists in Non-Indigenous Species (NIS) Information: Shell Collectors and Their Contribution to Molluscan NIS Xenodiversity. Diversity 16: 299. https://doi.org/10.3390/d16050299",Date of last observation based on iNaturalist observation: https://www.inaturalist.org/observations/144740517
alien_species_cyprus:taxon:9bd32aee63ca007910169929c305a715,Cyprus,CY,present,introduced,casual,contaminantNursery,2007/2007,"Şişman, S. & Ülgentürk, S. 2010. Scale insects species (Hemiptera: Coccoidea) in the Turkish Republic of Northern Cyprus. Turkish Journal of Zoology 34: 219-224. DOI: 10.3906/zoo-0901-23",Date of last observation unavailable.
alien_species_cyprus:taxon:9bd32aee63ca007910169929c305a715,Cyprus,CY,present,introduced,casual,contaminantOnPlants,2007/2007,"Şişman, S. & Ülgentürk, S. 2010. Scale insects species (Hemiptera: Coccoidea) in the Turkish Republic of Northern Cyprus. Turkish Journal of Zoology 34: 219-224. DOI: 10.3906/zoo-0901-23",Date of last observation unavailable.
alien_species_cyprus:taxon:9c6cbf1e03ffd2de432fb969c35a9b7a,Cyprus,CY,present,introduced,,hullFouling,2016/2016,"Ulman A, Ferrario J, Occhpinti-Ambrogi A, Arvanitidis C, Bandi A, Bertolino M, Bogi C, Chatzigeorgiou G, Cicek BA, Deidun A, Ramos-Espla A, Kocak C, Lorenti M, Martinez-Laiz G, Merlo G, Princisgh E, Scribano G, Marchini A, 2017. A massive update of non-indigenous species records in Mediterranean marinas. PeerJ 5: e3954. https://doi.org/10.7717/peerj.3954 [PMC free article] [PubMed]",
alien_species_cyprus:taxon:9c863937ee68c65e2fe6d6cceec97936,Cyprus,CY,present,introduced,cultivated,horticulture,,Gennadios P (2015) Cultivated exotic plants. Dasoponos 63: 7-11.,as Kentia belmoreana
alien_species_cyprus:taxon:9ce86ee5d23ac3689eb64e09b8dfe7f3,Cyprus,CY,present,introduced,cultivated,agriculture,,"Meikle RD (1977) Flora of Cyprus, Vol. 1.Christofides Y (2017) Illustrated flora of Cyprus. Yiannis Christofides, Cyprus, 383 pp.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/",
alien_species_cyprus:taxon:9ce86ee5d23ac3689eb64e09b8dfe7f3,Cyprus,CY,present,introduced,cultivated,horticulture,,"Meikle RD (1977) Flora of Cyprus, Vol. 1.Christofides Y (2017) Illustrated flora of Cyprus. Yiannis Christofides, Cyprus, 383 pp.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/",
alien_species_cyprus:taxon:9ce86ee5d23ac3689eb64e09b8dfe7f3,Cyprus,CY,present,introduced,cultivated,ornamentalNonHorticulture,,"Meikle RD (1977) Flora of Cyprus, Vol. 1.Christofides Y (2017) Illustrated flora of Cyprus. Yiannis Christofides, Cyprus, 383 pp.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/",
alien_species_cyprus:taxon:9cfca3f2a67d7f626ee303db6f9817d4,Cyprus,CY,present,introduced,,corridor,1997/1997,"Cinar ME (2003) Ecology of Syllidae (Annelida: Polychaeta) from northern Cyprus (Eastern Mediterranean Sea). Bulletin of Marine Science 72(3): 795-811.Katsanevakis S, Tsiamis K, Ioannou G, Michailidis N, Zenetos A (2009) Inventory of alien marine species of Cyprus (2009). Mediterranean Marine Science 10(2):109-134. https://doi.org/10.12681/mms.113",
alien_species_cyprus:taxon:9d039d10ed9436f004db09e93bfed31b,Cyprus,CY,present,introduced,casual,,2024/2024,"Papatheodoulou A., Hand R., Pellegrino G., Hadjikyriakou G. N. & Christodoulou C. S. 2025: New noteworthy records of flowering plants in Cyprus (2019–2025). Cypricola 27: 1-10.",
alien_species_cyprus:taxon:9d10887d2ca36197e87ebec574f90327,Cyprus,CY,present,introduced,,corridor,1972/1998,"Ben Eliahu MN (1972) Littoral Polychaeta from Cyprus. Tethys 4: 85-94.Çinar ME (2005) Polychaetes from the coast of northern Cyprus (eastern Mediterranean Sea), with two new records for the Mediterranean Sea. Cahiers de Biologie Marine 46: 143-159.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/Katsanevakis S, Tsiamis K, Ioannou G, Michailidis N, Zenetos A (2009) Inventory of alien marine species of Cyprus (2009). Mediterranean Marine Science 10(2):109-134. https://doi.org/10.12681/mms.113","Year of first record unavailable, year of earliest publication used."
alien_species_cyprus:taxon:9d131e23dffbfe0fa0bcd81750b69ee6,Cyprus,CY,present,introduced,established,biologicalControl,1987/1987,"Orphanides, G.M. 1993. Control of Saissetia oleae (Hom.: Coccidae) in Cyprus through establishment of Metaphycus barletti and M. helvolus (Hym: Encyrtidae). Entomophaga 38(2): 235-239.",
alien_species_cyprus:taxon:9d2cbded3ed9388f69fa0136a3a7f063,Cyprus,CY,present,introduced,,hullFouling,2016/2016,"Ulman A, Ferrario J, Occhpinti-Ambrogi A, Arvanitidis C, Bandi A, Bertolino M, Bogi C, Chatzigeorgiou G, Cicek BA, Deidun A, Ramos-Espla A, Kocak C, Lorenti M, Martinez-Laiz G, Merlo G, Princisgh E, Scribano G, Marchini A (2017) A massive update of non-indigenous species records in Mediterranean marinas. PeerJ 5: e3954. https://doi.org/10.7717/peerj.3954",
alien_species_cyprus:taxon:9d2cbded3ed9388f69fa0136a3a7f063,Cyprus,CY,present,introduced,,corridor,2016/2016,"Ulman A, Ferrario J, Occhpinti-Ambrogi A, Arvanitidis C, Bandi A, Bertolino M, Bogi C, Chatzigeorgiou G, Cicek BA, Deidun A, Ramos-Espla A, Kocak C, Lorenti M, Martinez-Laiz G, Merlo G, Princisgh E, Scribano G, Marchini A (2017) A massive update of non-indigenous species records in Mediterranean marinas. PeerJ 5: e3954. https://doi.org/10.7717/peerj.3954",
alien_species_cyprus:taxon:9d8ef23f62438c655f2f38e7ff51fd1f,Cyprus,CY,present,introduced,widespreadInvasive,ornamentalNonHorticulture,1879/1998,"Meikle RD (1985) Flora of Cyprus, Vol. 2.Georgiades C (1995) Η επιγενής χλωρίδα της Κύπρου. Ταξινομική, χλωριδικά, φυτογεωγραφική, οικοφυσιολογική μελέτη. [The adventive flora of Cyprus, taxonomic, floristic, phytogeographic, ecophysiological study]. Ph.D. Thesis, Athens University.Hadjikyriakou G, Hadjisterkotis E (2002) The adventive plants of Cyprus with new records of invasive species. Zeitschrift fur Jagdwissenschaft 48: 59–71. https://doi.org/10.1007/BF02192393Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus.Hadjikyriakou G (2013) Contribution to the study of the flora of Cyprus 16 [Συμβολή στη μελέτη της χλωρίδας της Κύπρου 16]. Dasoponos 54: 7-10.",
alien_species_cyprus:taxon:9d99a73069743049e869edd9fc1c2de0,Cyprus,CY,present,uncertain,widespreadInvasive,parasitesOnAnimals,1939/2025,"Gambles, R. M. 1939. A list of parasites recorded from the domestic and wild animals and birds of Cyprus. Cyprus Agricultural Journal 34: 29-32.",Common and widespread species
alien_species_cyprus:taxon:9db418c995f9b9129c92590cecd1cb04,Cyprus,CY,present,introduced,,hullFouling,2016/2016,"Ulman A, Ferrario J, Occhpinti-Ambrogi A, Arvanitidis C, Bandi A, Bertolino M, Bogi C, Chatzigeorgiou G, Cicek BA, Deidun A, Ramos-Espla A, Kocak C, Lorenti M, Martinez-Laiz G, Merlo G, Princisgh E, Scribano G, Marchini A (2017) A massive update of non-indigenous species records in Mediterranean marinas. PeerJ 5: e3954. https://doi.org/10.7717/peerj.3954EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/",
alien_species_cyprus:taxon:9e2876c75823ee5355d2c91408f6f252,Cyprus,CY,present,introduced,cultivated,ornamentalNonHorticulture,1890/2025,"Meikle RD (1985) Flora of Cyprus, Vol. 2.Georgiades C (1995) Η επιγενής χλωρίδα της Κύπρου. Ταξινομική, χλωριδικά, φυτογεωγραφική, οικοφυσιολογική μελέτη. [The adventive flora of Cyprus, taxonomic, floristic, phytogeographic, ecophysiological study]. Ph.D. Thesis, Athens University.Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus. | Hadjikyriakou GN (2013) Contribution to the study of the Flora of Cyprus. Dasoponos 54: 7-10.",
alien_species_cyprus:taxon:9eaacf3f18f84089455da54f4e2f809a,Cyprus,CY,present,uncertain,casual,agriculture,1787/1994,"Georgiades C (1995) Η επιγενής χλωρίδα της Κύπρου. Ταξινομική, χλωριδικά, φυτογεωγραφική, οικοφυσιολογική μελέτη. [The adventive flora of Cyprus, taxonomic, floristic, phytogeographic, ecophysiological study]. Ph.D. Thesis, Athens University.",as native in Flora of Cyprus
alien_species_cyprus:taxon:9eac89b53b072c9d7774bf9a9c5aeb7b,Cyprus,CY,present,introduced,widespreadInvasive,contaminantNursery,2019/2025,"van der Heyden, T. & Zettel, H. 2019. First record of Leptoglossus occidentalis Heidemann, 1910 (Heteroptera: Coreidae) from Cyprus. Zeitschrift der Arbeitsgemeinschaft Österreichischer Entomologen, 71: 177–178.",Date of last observation obtained by iNaturalist: https://www.inaturalist.org/observations/317493371
alien_species_cyprus:taxon:9eac89b53b072c9d7774bf9a9c5aeb7b,Cyprus,CY,present,introduced,widespreadInvasive,timberTrade,2019/2025,"van der Heyden, T. & Zettel, H. 2019. First record of Leptoglossus occidentalis Heidemann, 1910 (Heteroptera: Coreidae) from Cyprus. Zeitschrift der Arbeitsgemeinschaft Österreichischer Entomologen, 71: 177–178.",Date of last observation obtained by iNaturalist: https://www.inaturalist.org/observations/317493371
alien_species_cyprus:taxon:9eac89b53b072c9d7774bf9a9c5aeb7b,Cyprus,CY,present,introduced,widespreadInvasive,vehicles,2019/2025,"van der Heyden, T. & Zettel, H. 2019. First record of Leptoglossus occidentalis Heidemann, 1910 (Heteroptera: Coreidae) from Cyprus. Zeitschrift der Arbeitsgemeinschaft Österreichischer Entomologen, 71: 177–178.",Date of last observation obtained by iNaturalist: https://www.inaturalist.org/observations/317493371
alien_species_cyprus:taxon:9eac89b53b072c9d7774bf9a9c5aeb7b,Cyprus,CY,present,introduced,widespreadInvasive,hitchhikersShip,2019/2025,"van der Heyden, T. & Zettel, H. 2019. First record of Leptoglossus occidentalis Heidemann, 1910 (Heteroptera: Coreidae) from Cyprus. Zeitschrift der Arbeitsgemeinschaft Österreichischer Entomologen, 71: 177–178.",Date of last observation obtained by iNaturalist: https://www.inaturalist.org/observations/317493371
alien_species_cyprus:taxon:9f02f4657620edeb43ae1d1a56b52f25,Cyprus,CY,doubtful,introduced,casual,contaminantNursery,1968/1968,"Georghiou, G. P. 1977. The insects and mites of Cyprus. With emphasis on species of economic importance to agriculture, forestry, man and domestic animals. Benaki Phytopathological Institute. Kiphissia, Athens Greece 347 pp.",Data on distribution and date of first and last observation unavailable.
alien_species_cyprus:taxon:9f02f4657620edeb43ae1d1a56b52f25,Cyprus,CY,doubtful,introduced,casual,contaminantOnPlants,1968/1968,"Georghiou, G. P. 1977. The insects and mites of Cyprus. With emphasis on species of economic importance to agriculture, forestry, man and domestic animals. Benaki Phytopathological Institute. Kiphissia, Athens Greece 347 pp.",Data on distribution and date of first and last observation unavailable.
alien_species_cyprus:taxon:9f384c0c585486e50c6949f088b8b160,Cyprus,CY,present,introduced,cultivated,ornamentalNonHorticulture,1932/,"Meikle RD (1977) Flora of Cyprus, Vol. 1.Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus.",
alien_species_cyprus:taxon:9ff05227e4481f8f997eab5ab232e364,Cyprus,CY,present,introduced,failing,pet,2011/2021,https://city.sigmalive.com/article/2017/4/12/rakoyn-kykloforei-eleythero-sti-leykosia/https://www.philenews.com/eidiseis/topika/article/390171/drapetefse-rakoyn-sti-lefkosiahttps://www.reporter.com.cy/local-news/article/190935/ena-thilyko-rakoyn-kykloforei-elefthero-sti-lefkosia ,
alien_species_cyprus:taxon:9ff8f5349df56ecd2d67da0cc101794e,Cyprus,CY,present,introduced,widespreadInvasive,fisheryInTheWild,2001/2025,"Elvira B (2001) Identification of non-native freshwater fishes established in Europe and assessment of their potential threats to the biological diversity. Convention on the conservation of European Wildlife, 21st meeting.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/Zogaris S, Chatzinikolaou Y, Koutsikos N, Economou A, Oikonomou E, Michaelides G, Hadjisterikotis E, Beaumont W, Ferreira M (2012) Freshwater fish assemblages in Cyprus with emphasis on the effects of dams. Acta Ichthyologica et Piscatoria 42(3): 165-175. https://doi.org/10.3750/AIP2011.42.3.02","Date of earliest observation unknown, earliest publication year used; Date of last observation based on iNaturalist observation: https://www.inaturalist.org/observations/320820784"
alien_species_cyprus:taxon:9ff8f5349df56ecd2d67da0cc101794e,Cyprus,CY,present,introduced,widespreadInvasive,aquacultureMariculture,2001/2025,"Elvira B (2001) Identification of non-native freshwater fishes established in Europe and assessment of their potential threats to the biological diversity. Convention on the conservation of European Wildlife, 21st meeting.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/Zogaris S, Chatzinikolaou Y, Koutsikos N, Economou A, Oikonomou E, Michaelides G, Hadjisterikotis E, Beaumont W, Ferreira M (2012) Freshwater fish assemblages in Cyprus with emphasis on the effects of dams. Acta Ichthyologica et Piscatoria 42(3): 165-175. https://doi.org/10.3750/AIP2011.42.3.02","Date of earliest observation unknown, earliest publication year used; Date of last observation based on iNaturalist observation: https://www.inaturalist.org/observations/320820784"
alien_species_cyprus:taxon:a01a54fdd0e96cc0ec22f7351bb8290a,Cyprus,CY,present,introduced,widespreadInvasive,contaminantNursery,2013/2013,"Ülgentürk, S., Kaydan, M. B.& Şişman Hocal¡, S. 2015. New scale insect (Hemiptera: Coccomorpha) records for the Turkish Republic of Northern Cyprus. Türkiye Entomoloji Bülteni 5(2): 59-68 DOI:http://dx.doi.org/10.16969/teb.16125",Date of last observation unavailable.
alien_species_cyprus:taxon:a01a54fdd0e96cc0ec22f7351bb8290a,Cyprus,CY,present,introduced,widespreadInvasive,contaminantOnPlants,2013/2013,"Ülgentürk, S., Kaydan, M. B.& Şişman Hocal¡, S. 2015. New scale insect (Hemiptera: Coccomorpha) records for the Turkish Republic of Northern Cyprus. Türkiye Entomoloji Bülteni 5(2): 59-68 DOI:http://dx.doi.org/10.16969/teb.16125",Date of last observation unavailable.
alien_species_cyprus:taxon:a04efa038af761a16aab04d3c91e0f64,Cyprus,CY,present,introduced,casual,ornamentalNonHorticulture,1892/2023,"Meikle RD (1985) Flora of Cyprus, Vol. 2.Georgiades C (1995) Η επιγενής χλωρίδα της Κύπρου. Ταξινομική, χλωριδικά, φυτογεωγραφική, οικοφυσιολογική μελέτη. [The adventive flora of Cyprus, taxonomic, floristic, phytogeographic, ecophysiological study]. Ph.D. Thesis, Athens University.; Hadjikyriakou, G. N., Hand, R., Christodoulou, C. S., Makris, C., Chrysostomou, G., Iosif, K. & Kefalas, K. 2025: New noteworthy records of flowering plants in Cyprus (1996–2024). – Cypricola 25: 1-13.",
alien_species_cyprus:taxon:a150175237a5e6f3059841d6cc7433f6,Cyprus,CY,present,introduced,widespreadInvasive,ConservationOrWildlifeManagement,-9999/2025,"Vigne JD, Zazzo A, Cucchi T, Carrère I, Briois F, Guilaine J (2014) The transportation of mammals to Cyprus sheds light on early voyaging and boats in the Mediterranean sea. Eurasian Prehistory 10(1-2): 157–176.",Date of last observation based on iNaturalist observation: https://www.inaturalist.org/observations/319119776
